"","subid","subage","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput","sex","age_num"
"851","190227_1_d600","3","distribution_kids_simple",2,"Tiger","training","4","c(6, 0, 0)","mammals","fruits","vehicles","orange","airplane","bear","bear","bear","item_r","mammals",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"852","190227_1_d600","3","distribution_kids_simple",2,"Tiger","training","5","c(6, 0, 0)","mammals","fruits","vehicles","motorbike","banana","elephant","elephant","elephant","item_r","mammals",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"853","190227_1_d600","3","distribution_kids_simple",2,"Tiger","training","6","c(6, 0, 0)","mammals","fruits","vehicles","melon","cow","boat","cow","cow","item_m","mammals",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"854","190227_1_d600","3","distribution_kids_simple",2,"Tiger","test","choice","c(6, 0, 0)","mammals","fruits","vehicles","dog","bus","strawberry",NA,"bus","item_m","vehicles",NA,0,0,1,"mammals",0,"F",3.9324200913242
"855","190227_1_d600","3","distribution_kids_simple",3,"Bunny","training","1","c(6, 0, 0)","fruits","vehicles","clothes","motorbike","banana","sock","banana","banana","item_m","fruits",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"856","190227_1_d600","3","distribution_kids_simple",3,"Bunny","training","2","c(6, 0, 0)","fruits","vehicles","clothes","airplane","cherry","skirt","cherry","cherry","item_m","fruits",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"857","190227_1_d600","3","distribution_kids_simple",3,"Bunny","training","3","c(6, 0, 0)","fruits","vehicles","clothes","melon","truck","jacket","melon","melon","item_l","fruits",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"858","190227_1_d600","3","distribution_kids_simple",3,"Bunny","training","4","c(6, 0, 0)","fruits","vehicles","clothes","dress","apple","boat","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"859","190227_1_d600","3","distribution_kids_simple",3,"Bunny","training","5","c(6, 0, 0)","fruits","vehicles","clothes","strawberry","bus","shoe","strawberry","strawberry","item_l","fruits",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"860","190227_1_d600","3","distribution_kids_simple",3,"Bunny","training","6","c(6, 0, 0)","fruits","vehicles","clothes","pineapple","train","hat","pineapple","pineapple","item_l","fruits",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"861","190227_1_d600","3","distribution_kids_simple",3,"Bunny","test","choice","c(6, 0, 0)","fruits","vehicles","clothes","orange","shirt","car",NA,"car","item_r","vehicles",NA,0,1,0,"fruits",0,"F",3.9324200913242
"862","190227_1_d600","3","distribution_kids_simple",4,"Sheep","training","1","c(6, 0, 0)","vehicles","clothes","mammals","boat","bear","hat","boat","boat","item_l","vehicles",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"863","190227_1_d600","3","distribution_kids_simple",4,"Sheep","training","2","c(6, 0, 0)","vehicles","clothes","mammals","monkey","motorbike","sock","motorbike","motorbike","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"864","190227_1_d600","3","distribution_kids_simple",4,"Sheep","training","3","c(6, 0, 0)","vehicles","clothes","mammals","cat","jacket","train","train","train","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"865","190227_1_d600","3","distribution_kids_simple",4,"Sheep","training","4","c(6, 0, 0)","vehicles","clothes","mammals","shirt","cow","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"866","190227_1_d600","3","distribution_kids_simple",4,"Sheep","training","5","c(6, 0, 0)","vehicles","clothes","mammals","bus","shoe","dog","bus","bus","item_l","vehicles",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"867","190227_1_d600","3","distribution_kids_simple",4,"Sheep","training","6","c(6, 0, 0)","vehicles","clothes","mammals","car","skirt","elephant","car","car","item_l","vehicles",1,NA,NA,NA,NA,NA,"F",3.9324200913242
"868","190227_1_d600","3","distribution_kids_simple",4,"Sheep","test","choice","c(6, 0, 0)","vehicles","clothes","mammals","dress","truck","horse",NA,"horse","item_r","mammals",NA,0,0,1,"vehicles",0,"F",3.9324200913242
"869","190227_3_d600","3","distribution_kids_simple",1,"Mouse","training","1","c(6, 0, 0)","clothes","fruits","mammals","banana","sock","cat","sock","sock","item_m","clothes",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"870","190227_3_d600","3","distribution_kids_simple",1,"Mouse","training","2","c(6, 0, 0)","clothes","fruits","mammals","dress","dog","apple","dress","dog","item_m","mammals",0,NA,NA,NA,NA,NA,"M",3.40365296803653
"871","190227_3_d600","3","distribution_kids_simple",1,"Mouse","training","3","c(6, 0, 0)","clothes","fruits","mammals","shoe","cherry","horse","shoe","shoe","item_l","clothes",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"872","190227_3_d600","3","distribution_kids_simple",1,"Mouse","training","4","c(6, 0, 0)","clothes","fruits","mammals","bear","hat","strawberry","hat","hat","item_m","clothes",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"873","190227_3_d600","3","distribution_kids_simple",1,"Mouse","training","5","c(6, 0, 0)","clothes","fruits","mammals","shirt","monkey","melon","shirt","shirt","item_l","clothes",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"874","190227_3_d600","3","distribution_kids_simple",1,"Mouse","training","6","c(6, 0, 0)","clothes","fruits","mammals","jacket","elephant","orange","jacket","elephant","item_m","mammals",0,NA,NA,NA,NA,NA,"M",3.40365296803653
"875","190227_3_d600","3","distribution_kids_simple",1,"Mouse","test","choice","c(6, 0, 0)","clothes","fruits","mammals","skirt","cow","pineapple",NA,"pineapple","item_r","fruits",NA,0,1,0,"mammals",0,"M",3.40365296803653
"876","190227_3_d600","3","distribution_kids_simple",2,"Pig","training","1","c(6, 0, 0)","fruits","mammals","vehicles","melon","motorbike","bear","melon","melon","item_l","fruits",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"877","190227_3_d600","3","distribution_kids_simple",2,"Pig","training","2","c(6, 0, 0)","fruits","mammals","vehicles","banana","train","cow","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"878","190227_3_d600","3","distribution_kids_simple",2,"Pig","training","3","c(6, 0, 0)","fruits","mammals","vehicles","airplane","cat","orange","orange","orange","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"879","190227_3_d600","3","distribution_kids_simple",2,"Pig","training","4","c(6, 0, 0)","fruits","mammals","vehicles","bus","elephant","apple","apple","apple","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"880","190227_3_d600","3","distribution_kids_simple",2,"Pig","training","5","c(6, 0, 0)","fruits","mammals","vehicles","strawberry","horse","boat","strawberry","strawberry","item_l","fruits",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"881","190227_3_d600","3","distribution_kids_simple",2,"Pig","training","6","c(6, 0, 0)","fruits","mammals","vehicles","pineapple","dog","truck","pineapple","pineapple","item_l","fruits",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"882","190227_3_d600","3","distribution_kids_simple",2,"Pig","test","choice","c(6, 0, 0)","fruits","mammals","vehicles","monkey","car","cherry",NA,"cherry","item_r","fruits",NA,1,0,0,"fruits",1,"M",3.40365296803653
"883","190227_3_d600","3","distribution_kids_simple",3,"Frog","training","1","c(6, 0, 0)","mammals","vehicles","clothes","motorbike","dog","shirt","dog","dog","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"884","190227_3_d600","3","distribution_kids_simple",3,"Frog","training","2","c(6, 0, 0)","mammals","vehicles","clothes","airplane","elephant","skirt","elephant","elephant","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"885","190227_3_d600","3","distribution_kids_simple",3,"Frog","training","3","c(6, 0, 0)","mammals","vehicles","clothes","car","sock","monkey","monkey","monkey","item_r","mammals",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"886","190227_3_d600","3","distribution_kids_simple",3,"Frog","training","4","c(6, 0, 0)","mammals","vehicles","clothes","shoe","cat","truck","cat","cat","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"887","190227_3_d600","3","distribution_kids_simple",3,"Frog","training","5","c(6, 0, 0)","mammals","vehicles","clothes","cow","jacket","bus","cow","cow","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"888","190227_3_d600","3","distribution_kids_simple",3,"Frog","training","6","c(6, 0, 0)","mammals","vehicles","clothes","horse","boat","hat","horse","horse","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"889","190227_3_d600","3","distribution_kids_simple",3,"Frog","test","choice","c(6, 0, 0)","mammals","vehicles","clothes","dress","train","bear",NA,"train","item_m","vehicles",NA,0,1,0,"mammals",0,"M",3.40365296803653
"890","190227_3_d600","3","distribution_kids_simple",4,"Bunny","training","1","c(6, 0, 0)","vehicles","clothes","fruits","truck","strawberry","shirt","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"891","190227_3_d600","3","distribution_kids_simple",4,"Bunny","training","2","c(6, 0, 0)","vehicles","clothes","fruits","motorbike","shoe","melon","motorbike","motorbike","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"892","190227_3_d600","3","distribution_kids_simple",4,"Bunny","training","3","c(6, 0, 0)","vehicles","clothes","fruits","apple","car","sock","car","car","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"893","190227_3_d600","3","distribution_kids_simple",4,"Bunny","training","4","c(6, 0, 0)","vehicles","clothes","fruits","pineapple","dress","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"894","190227_3_d600","3","distribution_kids_simple",4,"Bunny","training","5","c(6, 0, 0)","vehicles","clothes","fruits","orange","train","skirt","train","train","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"895","190227_3_d600","3","distribution_kids_simple",4,"Bunny","training","6","c(6, 0, 0)","vehicles","clothes","fruits","jacket","banana","bus","bus","bus","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",3.40365296803653
"896","190227_3_d600","3","distribution_kids_simple",4,"Bunny","test","choice","c(6, 0, 0)","vehicles","clothes","fruits","hat","cherry","boat",NA,"boat","item_r","vehicles",NA,1,0,0,"vehicles",1,"M",3.40365296803653
"897","190227_4_d600","3","distribution_kids_simple",1,"Beaver","training","1","c(6, 0, 0)","clothes","fruits","mammals","cat","skirt","cherry","skirt","skirt","item_m","clothes",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"898","190227_4_d600","3","distribution_kids_simple",1,"Beaver","training","2","c(6, 0, 0)","clothes","fruits","mammals","orange","cow","shoe","shoe","shoe","item_r","clothes",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"899","190227_4_d600","3","distribution_kids_simple",1,"Beaver","training","3","c(6, 0, 0)","clothes","fruits","mammals","bear","shirt","apple","shirt","shirt","item_m","clothes",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"900","190227_4_d600","3","distribution_kids_simple",1,"Beaver","training","4","c(6, 0, 0)","clothes","fruits","mammals","dog","hat","melon","hat","hat","item_m","clothes",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"901","190227_4_d600","3","distribution_kids_simple",1,"Beaver","training","5","c(6, 0, 0)","clothes","fruits","mammals","sock","pineapple","horse","sock","sock","item_l","clothes",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"902","190227_4_d600","3","distribution_kids_simple",1,"Beaver","training","6","c(6, 0, 0)","clothes","fruits","mammals","elephant","jacket","strawberry","jacket","jacket","item_m","clothes",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"903","190227_4_d600","3","distribution_kids_simple",1,"Beaver","test","choice","c(6, 0, 0)","clothes","fruits","mammals","monkey","dress","banana",NA,"dress","item_m","clothes",NA,1,0,0,"clothes",1,"M",3.31050228310502
"904","190227_4_d600","3","distribution_kids_simple",2,"Sheep","training","1","c(6, 0, 0)","fruits","mammals","vehicles","monkey","car","banana","banana","monkey","item_l","mammals",0,NA,NA,NA,NA,NA,"M",3.31050228310502
"905","190227_4_d600","3","distribution_kids_simple",2,"Sheep","training","2","c(6, 0, 0)","fruits","mammals","vehicles","airplane","pineapple","elephant","pineapple","airplane","item_l","vehicles",0,NA,NA,NA,NA,NA,"M",3.31050228310502
"906","190227_4_d600","3","distribution_kids_simple",2,"Sheep","training","3","c(6, 0, 0)","fruits","mammals","vehicles","motorbike","cow","melon","melon","melon","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"907","190227_4_d600","3","distribution_kids_simple",2,"Sheep","training","4","c(6, 0, 0)","fruits","mammals","vehicles","cat","truck","apple","apple","apple","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"908","190227_4_d600","3","distribution_kids_simple",2,"Sheep","training","5","c(6, 0, 0)","fruits","mammals","vehicles","orange","bear","bus","orange","orange","item_l","fruits",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"909","190227_4_d600","3","distribution_kids_simple",2,"Sheep","training","6","c(6, 0, 0)","fruits","mammals","vehicles","cherry","horse","train","cherry","cherry","item_l","fruits",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"910","190227_4_d600","3","distribution_kids_simple",2,"Sheep","test","choice","c(6, 0, 0)","fruits","mammals","vehicles","dog","boat","strawberry",NA,"strawberry","item_r","fruits",NA,1,0,0,"fruits",1,"M",3.31050228310502
"911","190227_4_d600","3","distribution_kids_simple",3,"Bunny","training","1","c(6, 0, 0)","mammals","vehicles","clothes","jacket","bear","boat","bear","bear","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"912","190227_4_d600","3","distribution_kids_simple",3,"Bunny","training","2","c(6, 0, 0)","mammals","vehicles","clothes","train","dog","shirt","dog","dog","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"913","190227_4_d600","3","distribution_kids_simple",3,"Bunny","training","3","c(6, 0, 0)","mammals","vehicles","clothes","hat","motorbike","horse","horse","horse","item_r","mammals",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"914","190227_4_d600","3","distribution_kids_simple",3,"Bunny","training","4","c(6, 0, 0)","mammals","vehicles","clothes","cow","skirt","bus","cow","cow","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"915","190227_4_d600","3","distribution_kids_simple",3,"Bunny","training","5","c(6, 0, 0)","mammals","vehicles","clothes","cat","airplane","sock","cat","cat","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"916","190227_4_d600","3","distribution_kids_simple",3,"Bunny","training","6","c(6, 0, 0)","mammals","vehicles","clothes","elephant","truck","shoe","elephant","elephant","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"917","190227_4_d600","3","distribution_kids_simple",3,"Bunny","test","choice","c(6, 0, 0)","mammals","vehicles","clothes","car","dress","monkey",NA,"dress","item_m","clothes",NA,0,0,1,"mammals",0,"M",3.31050228310502
"918","190227_4_d600","3","distribution_kids_simple",4,"Mouse","training","1","c(6, 0, 0)","vehicles","clothes","fruits","skirt","boat","apple","boat","boat","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"919","190227_4_d600","3","distribution_kids_simple",4,"Mouse","training","2","c(6, 0, 0)","vehicles","clothes","fruits","pineapple","shirt","truck","truck","truck","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"920","190227_4_d600","3","distribution_kids_simple",4,"Mouse","training","3","c(6, 0, 0)","vehicles","clothes","fruits","bus","strawberry","hat","bus","bus","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"921","190227_4_d600","3","distribution_kids_simple",4,"Mouse","training","4","c(6, 0, 0)","vehicles","clothes","fruits","banana","dress","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"922","190227_4_d600","3","distribution_kids_simple",4,"Mouse","training","5","c(6, 0, 0)","vehicles","clothes","fruits","motorbike","orange","shoe","motorbike","motorbike","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"923","190227_4_d600","3","distribution_kids_simple",4,"Mouse","training","6","c(6, 0, 0)","vehicles","clothes","fruits","car","melon","jacket","car","car","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.31050228310502
"924","190227_4_d600","3","distribution_kids_simple",4,"Mouse","test","choice","c(6, 0, 0)","vehicles","clothes","fruits","train","sock","cherry",NA,"cherry","item_r","fruits",NA,0,0,1,"vehicles",0,"M",3.31050228310502
"925","190227_5_d600","3","distribution_kids_simple",1,"Pig","training","1","c(6, 0, 0)","fruits","mammals","clothes","skirt","horse","banana","banana","banana","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"926","190227_5_d600","3","distribution_kids_simple",1,"Pig","training","2","c(6, 0, 0)","fruits","mammals","clothes","cat","shoe","cherry","cherry","cherry","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"927","190227_5_d600","3","distribution_kids_simple",1,"Pig","training","3","c(6, 0, 0)","fruits","mammals","clothes","monkey","shirt","orange","orange","orange","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"928","190227_5_d600","3","distribution_kids_simple",1,"Pig","training","4","c(6, 0, 0)","fruits","mammals","clothes","strawberry","jacket","cow","strawberry","strawberry","item_l","fruits",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"929","190227_5_d600","3","distribution_kids_simple",1,"Pig","training","5","c(6, 0, 0)","fruits","mammals","clothes","dress","elephant","pineapple","pineapple","pineapple","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"930","190227_5_d600","3","distribution_kids_simple",1,"Pig","training","6","c(6, 0, 0)","fruits","mammals","clothes","hat","bear","melon","melon","melon","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"931","190227_5_d600","3","distribution_kids_simple",1,"Pig","test","choice","c(6, 0, 0)","fruits","mammals","clothes","dog","sock","apple",NA,"apple","item_r","fruits",NA,1,0,0,"fruits",1,"M",3.77351598173516
"932","190227_5_d600","3","distribution_kids_simple",2,"Mouse","training","1","c(6, 0, 0)","mammals","clothes","vehicles","motorbike","cow","shirt","cow","cow","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"933","190227_5_d600","3","distribution_kids_simple",2,"Mouse","training","2","c(6, 0, 0)","mammals","clothes","vehicles","hat","horse","truck","horse","horse","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"934","190227_5_d600","3","distribution_kids_simple",2,"Mouse","training","3","c(6, 0, 0)","mammals","clothes","vehicles","airplane","jacket","monkey","monkey","monkey","item_r","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"935","190227_5_d600","3","distribution_kids_simple",2,"Mouse","training","4","c(6, 0, 0)","mammals","clothes","vehicles","train","elephant","sock","elephant","elephant","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"936","190227_5_d600","3","distribution_kids_simple",2,"Mouse","training","5","c(6, 0, 0)","mammals","clothes","vehicles","car","cat","skirt","cat","cat","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"937","190227_5_d600","3","distribution_kids_simple",2,"Mouse","training","6","c(6, 0, 0)","mammals","clothes","vehicles","bear","boat","shoe","bear","bear","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"938","190227_5_d600","3","distribution_kids_simple",2,"Mouse","test","choice","c(6, 0, 0)","mammals","clothes","vehicles","dog","bus","dress",NA,"dog","item_l","mammals",NA,1,0,0,"mammals",1,"M",3.77351598173516
"939","190227_5_d600","3","distribution_kids_simple",3,"Bunny","training","1","c(6, 0, 0)","clothes","vehicles","fruits","train","banana","sock","sock","sock","item_r","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"940","190227_5_d600","3","distribution_kids_simple",3,"Bunny","training","2","c(6, 0, 0)","clothes","vehicles","fruits","hat","cherry","boat","hat","hat","item_l","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"941","190227_5_d600","3","distribution_kids_simple",3,"Bunny","training","3","c(6, 0, 0)","clothes","vehicles","fruits","orange","bus","dress","dress","dress","item_r","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"942","190227_5_d600","3","distribution_kids_simple",3,"Bunny","training","4","c(6, 0, 0)","clothes","vehicles","fruits","pineapple","shoe","truck","shoe","shoe","item_m","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"943","190227_5_d600","3","distribution_kids_simple",3,"Bunny","training","5","c(6, 0, 0)","clothes","vehicles","fruits","motorbike","melon","skirt","skirt","skirt","item_r","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"944","190227_5_d600","3","distribution_kids_simple",3,"Bunny","training","6","c(6, 0, 0)","clothes","vehicles","fruits","shirt","apple","car","shirt","shirt","item_l","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"945","190227_5_d600","3","distribution_kids_simple",3,"Bunny","test","choice","c(6, 0, 0)","clothes","vehicles","fruits","strawberry","airplane","jacket",NA,"strawberry","item_l","fruits",NA,0,0,1,"clothes",0,"M",3.77351598173516
"946","190227_5_d600","3","distribution_kids_simple",4,"Frog","training","1","c(6, 0, 0)","vehicles","fruits","mammals","motorbike","dog","apple","motorbike","motorbike","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"947","190227_5_d600","3","distribution_kids_simple",4,"Frog","training","2","c(6, 0, 0)","vehicles","fruits","mammals","truck","orange","bear","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"948","190227_5_d600","3","distribution_kids_simple",4,"Frog","training","3","c(6, 0, 0)","vehicles","fruits","mammals","boat","monkey","strawberry","boat","boat","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"949","190227_5_d600","3","distribution_kids_simple",4,"Frog","training","4","c(6, 0, 0)","vehicles","fruits","mammals","airplane","horse","pineapple","airplane","airplane","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"950","190227_5_d600","3","distribution_kids_simple",4,"Frog","training","5","c(6, 0, 0)","vehicles","fruits","mammals","banana","elephant","car","car","car","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"951","190227_5_d600","3","distribution_kids_simple",4,"Frog","training","6","c(6, 0, 0)","vehicles","fruits","mammals","cherry","cow","train","train","train","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"952","190227_5_d600","3","distribution_kids_simple",4,"Frog","test","choice","c(6, 0, 0)","vehicles","fruits","mammals","melon","cat","bus",NA,"bus","item_r","vehicles",NA,1,0,0,"vehicles",1,"M",3.77351598173516
"953","190227_6_d600","3","distribution_kids_simple",1,"Tiger","training","1","c(6, 0, 0)","mammals","vehicles","clothes","hat","bus","cat","cat","cat","item_r","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"954","190227_6_d600","3","distribution_kids_simple",1,"Tiger","training","2","c(6, 0, 0)","mammals","vehicles","clothes","elephant","airplane","shirt","elephant","elephant","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"955","190227_6_d600","3","distribution_kids_simple",1,"Tiger","training","3","c(6, 0, 0)","mammals","vehicles","clothes","train","shoe","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"956","190227_6_d600","3","distribution_kids_simple",1,"Tiger","training","4","c(6, 0, 0)","mammals","vehicles","clothes","bear","sock","truck","bear","bear","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"957","190227_6_d600","3","distribution_kids_simple",1,"Tiger","training","5","c(6, 0, 0)","mammals","vehicles","clothes","dress","horse","car","horse","horse","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"958","190227_6_d600","3","distribution_kids_simple",1,"Tiger","training","6","c(6, 0, 0)","mammals","vehicles","clothes","dog","motorbike","jacket","dog","dog","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"959","190227_6_d600","3","distribution_kids_simple",1,"Tiger","test","choice","c(6, 0, 0)","mammals","vehicles","clothes","monkey","skirt","boat",NA,"monkey","item_l","mammals",NA,1,0,0,"mammals",1,"M",3.77351598173516
"960","190227_6_d600","3","distribution_kids_simple",2,"Pig","training","1","c(6, 0, 0)","vehicles","clothes","fruits","skirt","airplane","orange","airplane","airplane","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"961","190227_6_d600","3","distribution_kids_simple",2,"Pig","training","2","c(6, 0, 0)","vehicles","clothes","fruits","bus","apple","jacket","bus","bus","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"962","190227_6_d600","3","distribution_kids_simple",2,"Pig","training","3","c(6, 0, 0)","vehicles","clothes","fruits","pineapple","train","dress","train","train","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"963","190227_6_d600","3","distribution_kids_simple",2,"Pig","training","4","c(6, 0, 0)","vehicles","clothes","fruits","truck","shoe","strawberry","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"964","190227_6_d600","3","distribution_kids_simple",2,"Pig","training","5","c(6, 0, 0)","vehicles","clothes","fruits","cherry","motorbike","sock","motorbike","motorbike","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"965","190227_6_d600","3","distribution_kids_simple",2,"Pig","training","6","c(6, 0, 0)","vehicles","clothes","fruits","banana","boat","shirt","boat","boat","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"966","190227_6_d600","3","distribution_kids_simple",2,"Pig","test","choice","c(6, 0, 0)","vehicles","clothes","fruits","melon","hat","car",NA,"car","item_r","vehicles",NA,1,0,0,"vehicles",1,"M",3.77351598173516
"967","190227_6_d600","3","distribution_kids_simple",3,"Beaver","training","1","c(6, 0, 0)","clothes","fruits","mammals","skirt","cat","orange","skirt","skirt","item_l","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"968","190227_6_d600","3","distribution_kids_simple",3,"Beaver","training","2","c(6, 0, 0)","clothes","fruits","mammals","shirt","elephant","cherry","shirt","shirt","item_l","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"969","190227_6_d600","3","distribution_kids_simple",3,"Beaver","training","3","c(6, 0, 0)","clothes","fruits","mammals","cow","apple","jacket","jacket","jacket","item_r","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"970","190227_6_d600","3","distribution_kids_simple",3,"Beaver","training","4","c(6, 0, 0)","clothes","fruits","mammals","melon","dog","dress","dress","dress","item_r","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"971","190227_6_d600","3","distribution_kids_simple",3,"Beaver","training","5","c(6, 0, 0)","clothes","fruits","mammals","horse","pineapple","hat","hat","hat","item_r","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"972","190227_6_d600","3","distribution_kids_simple",3,"Beaver","training","6","c(6, 0, 0)","clothes","fruits","mammals","bear","strawberry","shoe","shoe","shoe","item_r","clothes",1,NA,NA,NA,NA,NA,"M",3.77351598173516
"973","190227_6_d600","3","distribution_kids_simple",3,"Beaver","test","choice","c(6, 0, 0)","clothes","fruits","mammals","monkey","banana","sock",NA,"sock","item_r","clothes",NA,1,0,0,"clothes",1,"M",3.77351598173516
